data,Kaupimo,Saules,Kitu,Siluminiu,Hidro,Vejo,Vartojimas,Sumine_Generacija,Disbalansas
2025-08-10 13:00:00,-5.443,433.279,-10.22,96.343,23.538,126.233,1200.002,663.73,-536.2719999999999
2025-08-10 14:00:00,-0.789,492.765,-9.966,96.787,23.563,119.997,1295.288,722.357,-572.931
2025-08-10 15:00:00,-10.993,518.386,-8.223,101.387,23.567,131.842,1174.116,755.966,-418.15
2025-08-10 16:00:00,4.348,488.344,8.896,90.888,24.736,277.186,947.597,894.3979999999999,-53.19900000000007
2025-08-10 17:00:00,7.21,394.872,24.524,80.874,24.742,409.061,889.264,941.2829999999999,52.01899999999989
2025-08-10 18:00:00,-7.537,292.574,23.278,78.72,24.746,615.995,998.003,1027.776,29.773000000000025
2025-08-10 19:00:00,1.478,123.092,31.866,88.211,39.41,666.574,1117.582,950.631,-166.95100000000014
2025-08-10 20:00:00,-0.552,29.366,31.456,86.418,190.5,696.344,1203.583,1033.5320000000002,-170.05099999999993
2025-08-10 21:00:00,-0.579,0.124,32.305,85.532,224.383,711.162,1222.409,1052.9270000000001,-169.48199999999997
2025-08-10 22:00:00,-15.158,0.0,32.123,85.374,208.274,676.702,1152.188,987.315,-164.87300000000005
2025-08-10 23:00:00,-6.14,0.0,36.474,83.73,47.712,616.143,1040.342,777.9190000000001,-262.423
2025-08-11 00:00:00,0.26,0.0,39.514,84.058,46.966,616.859,963.446,787.657,-175.789
2025-08-11 01:00:00,10.993,0.0,45.049,84.397,25.822,641.511,913.546,807.7719999999999,-105.77400000000011
2025-08-11 02:00:00,3.819,0.0,35.882,85.164,25.696,651.994,890.138,802.5550000000001,-87.58299999999997
2025-08-11 03:00:00,2.236,0.0,34.519,71.086,25.694,660.224,885.82,793.759,-92.06100000000004
2025-08-11 04:00:00,-2.142,1.708,31.094,75.578,25.693,631.136,894.336,763.067,-131.269
2025-08-11 05:00:00,-0.523,21.598,31.167,70.564,25.691,642.078,954.067,790.5749999999999,-163.49200000000008
2025-08-11 06:00:00,-5.392,98.703,32.339,86.26,26.26,652.046,1115.504,890.2160000000001,-225.28799999999978
2025-08-11 07:00:00,-1.075,266.547,30.822,90.616,258.569,527.941,1261.802,1173.42,-88.38199999999983
2025-08-11 08:00:00,-4.169,525.292,18.231,97.484,262.438,317.862,1306.284,1217.1380000000001,-89.14599999999996
2025-08-11 09:00:00,-7.309,756.774,6.236,109.395,246.443,164.095,1185.629,1275.634,90.00500000000011
2025-08-11 10:00:00,2.244,914.944,1.514,111.288,25.352,244.629,1046.289,1299.971,253.68200000000002
2025-08-11 11:00:00,4.507,960.64,-1.245,100.116,24.649,393.01,1073.52,1481.677,408.1569999999999
2025-08-11 12:00:00,6.815,978.027,6.583,93.27,31.652,433.091,1110.394,1549.438,439.0440000000001
2025-08-11 13:00:00,-4.751,823.589,3.008,89.282,24.691,404.11,1131.417,1339.929,208.51200000000017
2025-08-11 14:00:00,20.24,722.406,27.619,86.416,24.729,339.286,1092.631,1220.6960000000001,128.06500000000005
2025-08-11 15:00:00,-2.533,625.687,6.245,84.925,24.727,322.964,1061.848,1062.0149999999999,0.16699999999991633
2025-08-11 16:00:00,-30.694,564.193,16.9,78.848,24.73,391.577,1077.941,1045.554,-32.386999999999944
2025-08-11 17:00:00,-3.051,375.858,27.785,77.641,24.731,503.754,1187.411,1006.7180000000001,-180.69299999999998
2025-08-11 18:00:00,2.926,208.874,30.597,94.387,186.41,509.736,1229.04,1032.9299999999998,-196.11000000000013
2025-08-11 19:00:00,7.715,92.774,37.616,109.883,224.583,460.004,1297.407,932.575,-364.8319999999999
2025-08-11 20:00:00,-5.849,16.474,31.496,113.123,470.733,373.866,1347.216,999.843,-347.37299999999993
2025-08-11 21:00:00,-6.809,0.111,32.014,111.794,477.498,387.366,1365.24,1001.9739999999999,-363.2660000000001
2025-08-11 22:00:00,-9.795,0.0,31.916,102.995,407.006,442.381,1273.347,974.5029999999999,-298.84400000000005
2025-08-11 23:00:00,4.256,0.0,36.649,99.159,186.633,400.099,1135.682,726.796,-408.88599999999997
2025-08-12 00:00:00,4.065,0.0,36.469,88.464,25.22,420.333,1048.393,574.551,-473.842
2025-08-12 01:00:00,-3.221,0.0,32.854,81.7,25.73,391.044,991.31,528.107,-463.203
2025-08-12 02:00:00,-5.417,0.0,31.708,81.933,25.733,426.38,962.977,560.337,-402.64
2025-08-12 03:00:00,2.449,0.0,34.469,81.801,25.73,400.865,948.709,545.314,-403.395
2025-08-12 04:00:00,0.765,0.999,33.09,81.512,25.731,379.578,942.852,521.675,-421.177
2025-08-12 05:00:00,-2.535,19.34,31.699,81.463,25.733,386.611,988.687,542.3109999999999,-446.3760000000001
2025-08-12 06:00:00,-0.166,92.355,31.92,80.543,187.099,380.123,1154.867,771.874,-382.99299999999994
2025-08-12 07:00:00,-0.205,256.806,29.944,85.074,229.741,394.634,1283.491,995.994,-287.49699999999996
2025-08-12 08:00:00,-12.465,470.017,20.577,91.05,229.774,217.342,1318.788,1016.295,-302.49300000000005
2025-08-12 09:00:00,-21.332,660.669,14.543,96.975,236.288,166.503,1275.569,1153.646,-121.923
2025-08-12 10:00:00,3.019,797.163,7.812,108.197,25.496,240.677,1275.055,1182.364,-92.69100000000003
2025-08-12 11:00:00,4.269,895.602,2.671,115.152,33.601,292.052,1160.941,1343.3470000000002,182.40600000000018
2025-08-12 12:00:00,-9.686,962.623,-4.843,116.553,37.518,269.215,1087.708,1371.3799999999999,283.6719999999998
2025-08-12 13:00:00,19.772,901.053,20.355,100.734,24.639,219.669,1087.974,1286.222,198.24800000000005
2025-08-12 14:00:00,22.918,856.539,27.679,98.505,25.019,282.358,1110.272,1313.0179999999998,202.74599999999987
2025-08-12 15:00:00,4.585,757.109,11.442,131.516,25.032,303.899,1166.129,1233.583,67.45400000000018
2025-08-12 16:00:00,-51.963,646.392,12.883,142.599,50.624,361.871,1126.599,1162.406,35.807000000000016
2025-08-12 17:00:00,-6.004,468.192,20.457,292.165,52.001,366.386,1123.627,1193.197,69.56999999999994
2025-08-12 18:00:00,19.865,280.812,56.2,476.31,25.67,336.768,1183.467,1195.625,12.157999999999902
2025-08-12 19:00:00,4.799,106.846,48.85,471.014,225.297,309.366,1313.16,1166.172,-146.98800000000006
2025-08-12 20:00:00,-6.201,15.6,41.2,484.315,270.641,268.479,1393.914,1074.034,-319.8799999999999
2025-08-12 21:00:00,-3.927,0.026,41.252,455.989,270.613,308.525,1406.923,1072.478,-334.44499999999994
2025-08-12 22:00:00,-7.045,0.0,41.476,466.193,270.562,278.726,1312.459,1049.9119999999998,-262.54700000000025
2025-08-12 23:00:00,0.959,0.0,42.293,418.774,224.9,222.75,1177.813,909.676,-268.13700000000006
2025-08-13 00:00:00,0.676,0.0,43.294,387.746,188.896,135.907,1098.226,756.519,-341.7070000000001
2025-08-13 01:00:00,0.599,0.0,34.239,114.88,25.938,91.836,1050.178,267.49199999999996,-782.6860000000001
2025-08-13 02:00:00,-0.865,0.0,31.126,92.947,25.736,47.593,1028.028,196.53699999999998,-831.491
2025-08-13 03:00:00,1.199,0.0,32.736,92.694,32.047,31.385,1016.117,190.06099999999998,-826.056
2025-08-13 04:00:00,-0.732,0.868,31.063,92.476,50.483,28.441,1022.39,202.599,-819.7909999999999
2025-08-13 05:00:00,-0.619,14.782,31.123,93.483,73.75,12.188,1082.304,224.707,-857.5970000000001
2025-08-13 06:00:00,-1.099,72.195,31.261,95.123,71.423,6.069,1224.344,274.97200000000004,-949.3720000000001
2025-08-13 07:00:00,-0.992,211.217,27.129,115.097,68.277,3.915,1354.37,424.64300000000003,-929.7269999999999
2025-08-13 08:00:00,-0.764,392.533,13.679,126.862,68.031,2.023,1403.861,602.3639999999999,-801.4970000000002
2025-08-13 09:00:00,-1.431,615.727,17.622,110.02,68.266,0.724,1442.654,810.9279999999999,-631.7260000000001
2025-08-13 10:00:00,0.857,807.145,1.014,112.84,24.996,1.774,1375.14,948.626,-426.5140000000001
2025-08-13 11:00:00,-0.856,921.872,-3.094,111.51,24.815,3.061,1246.678,1057.308,-189.37000000000012
2025-08-13 12:00:00,-0.826,1016.821,-6.597,115.78,24.806,3.657,1196.089,1153.641,-42.447999999999865
2025-08-13 13:00:00,-0.186,995.036,-2.935,98.727,24.842,2.828,1164.35,1118.3120000000001,-46.03799999999978
2025-08-13 14:00:00,-0.85,953.921,0.921,92.821,25.321,2.335,1151.629,1074.469,-77.15999999999985
2025-08-13 15:00:00,-1.568,858.357,2.176,184.593,61.094,2.996,1099.666,1107.6480000000001,7.982000000000198
2025-08-13 16:00:00,-0.673,708.94,7.064,427.384,24.833,3.803,1075.749,1171.3510000000003,95.60200000000032
2025-08-13 17:00:00,-8.065,521.438,16.88,497.8,24.73,3.285,1116.945,1056.068,-60.87699999999995
2025-08-13 18:00:00,3.419,325.694,31.439,415.131,25.387,2.19,1231.681,803.26,-428.42100000000005
2025-08-13 19:00:00,-1.502,131.217,38.75,473.171,261.282,2.226,1381.432,905.1439999999999,-476.2880000000001
2025-08-13 20:00:00,-1.766,18.367,40.214,512.564,277.736,4.625,1448.971,851.7399999999999,-597.2310000000001
2025-08-13 21:00:00,-0.618,0.038,40.843,516.567,335.566,14.758,1468.484,907.154,-561.3299999999999
2025-08-13 22:00:00,2.348,0.0,48.169,519.18,367.703,42.107,1375.632,979.5069999999998,-396.1250000000002
2025-08-13 23:00:00,2.252,0.0,48.885,518.727,275.492,77.484,1249.658,922.84,-326.81799999999987
2025-08-14 00:00:00,-1.774,0.0,44.718,411.644,271.069,151.676,1146.704,877.3330000000001,-269.37099999999987
2025-08-14 01:00:00,-4.723,0.0,31.424,119.9,319.768,209.289,1054.507,675.6579999999999,-378.84900000000016
2025-08-14 02:00:00,1.305,0.0,34.98,94.213,241.98,210.846,1020.481,583.324,-437.15700000000004
2025-08-14 03:00:00,-4.987,0.0,31.645,95.616,71.185,216.943,1003.218,410.40200000000004,-592.8159999999999
2025-08-14 04:00:00,-2.173,0.129,32.259,96.163,26.118,208.893,1005.61,361.389,-644.221
2025-08-14 05:00:00,-0.368,17.027,31.256,99.841,31.502,171.439,1066.93,350.697,-716.2330000000001
2025-08-14 06:00:00,-0.444,89.77,31.102,110.458,25.796,150.008,1226.383,406.69000000000005,-819.693
2025-08-14 07:00:00,-0.6,270.526,29.879,107.279,25.259,139.14,1343.585,571.483,-772.1020000000001
2025-08-14 08:00:00,-2.071,516.984,18.586,116.643,24.737,91.899,1348.533,766.778,-581.7549999999999
2025-08-14 09:00:00,-3.787,742.232,4.742,115.667,24.634,22.581,1279.548,906.069,-373.47900000000004
2025-08-14 10:00:00,-1.073,961.66,-0.968,113.428,24.859,15.253,1188.665,1113.1589999999999,-75.50600000000009
2025-08-14 11:00:00,-1.622,1058.414,-5.573,114.446,24.858,19.433,1102.234,1209.9559999999997,107.72199999999975
2025-08-14 12:00:00,-2.253,1168.387,-8.659,115.718,25.542,16.97,1032.677,1315.705,283.028
2025-08-14 13:00:00,2.169,1152.937,-4.208,101.36,25.215,13.542,1027.027,1291.0149999999996,263.9879999999996
2025-08-14 14:00:00,-0.95,1091.347,-7.7,103.143,25.37,7.087,1005.745,1218.2969999999998,212.5519999999998
2025-08-14 15:00:00,-1.41,931.888,-5.524,184.219,44.925,4.353,972.99,1158.451,185.461
2025-08-14 16:00:00,-0.233,752.587,10.143,419.067,24.687,4.453,1025.49,1210.704,185.21399999999994
2025-08-14 17:00:00,5.301,557.11,21.203,493.885,24.733,5.092,1100.529,1107.324,6.795000000000073
2025-08-14 18:00:00,-2.454,365.958,30.625,467.724,25.976,3.169,1234.33,890.998,-343.3319999999999
2025-08-14 19:00:00,-7.232,134.459,38.308,472.08,260.245,5.203,1353.986,903.063,-450.9230000000001
2025-08-14 20:00:00,-3.251,15.889,41.447,519.134,277.197,19.484,1394.466,869.9000000000001,-524.5659999999998
2025-08-14 21:00:00,14.963,0.004,58.931,521.386,338.806,71.94,1402.544,1006.03,-396.5140000000001
2025-08-14 22:00:00,-18.134,0.0,44.984,522.442,282.667,195.071,1308.219,1027.03,-281.1890000000001
2025-08-14 23:00:00,-2.338,0.0,40.941,484.68,230.08,314.528,1162.124,1067.891,-94.23299999999995
2025-08-15 00:00:00,-0.059,0.0,40.142,404.728,25.352,385.932,1060.779,856.095,-204.68399999999997
2025-08-15 01:00:00,4.028,0.0,36.216,100.058,190.845,520.719,988.622,851.8660000000001,-136.75599999999986
2025-08-15 02:00:00,-3.422,0.0,32.465,90.158,25.945,634.732,946.086,779.8779999999999,-166.20800000000008
2025-08-15 03:00:00,-5.443,0.0,31.06,86.293,24.719,687.768,920.5,824.397,-96.10299999999995
2025-08-15 04:00:00,1.185,0.087,33.102,89.564,24.711,695.541,915.307,844.19,-71.11699999999996
2025-08-15 05:00:00,-0.091,16.983,31.343,89.259,24.717,630.971,931.066,793.182,-137.88400000000001
2025-08-15 06:00:00,-2.512,85.504,30.647,91.906,24.737,546.456,991.263,776.738,-214.52499999999998
2025-08-15 07:00:00,-0.108,258.057,28.899,97.541,201.003,545.662,1055.927,1131.054,75.12700000000018
2025-08-15 08:00:00,0.449,486.026,23.583,93.89,186.267,370.839,1071.941,1161.0539999999999,89.11299999999983
2025-08-15 09:00:00,-8.589,745.605,7.404,101.244,186.141,127.575,1028.944,1159.38,130.43600000000015
2025-08-15 10:00:00,1.478,927.975,8.366,109.222,24.845,77.326,979.821,1149.212,169.39099999999996
2025-08-15 11:00:00,-2.466,1017.789,-5.189,100.448,24.729,92.101,863.689,1227.4120000000003,363.7230000000003
2025-08-15 12:00:00,-0.328,958.482,0.127,93.862,24.735,74.042,817.237,1150.9199999999998,333.6829999999999
2025-08-15 13:00:00,0.309,869.837,25.216,69.661,24.73,91.763,862.438,1081.5159999999998,219.07799999999986
2025-08-15 14:00:00,-0.725,780.802,15.869,64.425,24.724,125.762,813.776,1010.857,197.08100000000002
2025-08-15 15:00:00,6.953,679.818,17.973,70.121,24.724,134.455,833.134,934.044,100.90999999999997
2025-08-15 16:00:00,9.556,540.834,22.457,83.13,24.936,232.253,965.911,913.1659999999999,-52.745000000000005
2025-08-15 17:00:00,-9.943,409.35,22.114,82.53,26.288,277.006,1046.865,807.345,-239.51999999999998
2025-08-15 18:00:00,-17.183,224.647,25.385,99.808,85.684,348.031,1090.704,766.3720000000001,-324.3319999999999
2025-08-15 19:00:00,-0.665,90.789,29.693,110.49,246.469,506.191,1146.507,982.9669999999999,-163.5400000000002
2025-08-15 20:00:00,-1.081,12.194,32.01,103.501,248.723,705.139,1187.743,1100.4859999999999,-87.25700000000006
2025-08-15 21:00:00,-1.178,0.001,32.531,102.217,248.501,849.685,1194.55,1231.757,37.20700000000011
2025-08-15 22:00:00,-8.231,0.0,34.43,104.454,249.5,1007.758,1111.793,1387.911,276.11800000000017
2025-08-15 23:00:00,-3.653,0.0,38.741,89.661,231.921,1098.082,1019.899,1454.752,434.85299999999995
2025-08-16 00:00:00,1.022,0.0,38.118,84.877,25.955,1073.48,930.887,1223.452,292.56500000000005
2025-08-16 01:00:00,5.406,0.0,37.733,70.059,24.71,1020.6,883.623,1158.508,274.885
2025-08-16 02:00:00,0.92,0.0,33.676,70.485,24.71,950.357,856.424,1080.148,223.72399999999993
2025-08-16 03:00:00,-0.658,0.0,31.594,69.717,24.699,873.253,848.484,998.605,150.12099999999998
2025-08-16 04:00:00,-0.418,0.0,31.594,69.1,24.708,809.011,838.073,933.995,95.92200000000003
2025-08-16 05:00:00,-0.204,11.475,31.881,83.61,25.358,732.254,863.781,884.374,20.593000000000075
2025-08-16 06:00:00,-1.048,62.971,31.539,84.215,30.931,665.019,932.568,873.627,-58.94100000000003
2025-08-16 07:00:00,-0.849,174.335,30.663,85.943,24.885,506.772,1007.105,821.749,-185.356
2025-08-16 08:00:00,-13.838,343.974,19.452,93.996,24.808,334.052,1025.846,802.444,-223.40200000000004
2025-08-16 09:00:00,5.023,500.328,23.499,96.315,24.803,283.674,986.175,933.6419999999999,-52.533000000000015
2025-08-16 10:00:00,-2.332,617.88,7.996,95.366,25.081,322.342,1013.311,1066.333,53.02200000000005
2025-08-16 11:00:00,-9.729,748.187,-1.589,97.803,31.453,275.664,904.87,1141.7889999999998,236.91899999999976
2025-08-16 12:00:00,13.246,726.198,4.295,102.163,24.811,290.514,801.125,1161.2269999999999,360.10199999999986
2025-08-16 13:00:00,0.075,719.497,-9.0,87.616,24.809,245.141,735.351,1068.138,332.7869999999999
2025-08-16 14:00:00,1.616,706.482,-7.707,75.451,24.801,239.336,779.209,1039.979,260.7700000000001
2025-08-16 15:00:00,6.047,640.007,-2.285,64.945,24.81,221.33,840.424,954.8539999999999,114.42999999999995
2025-08-16 16:00:00,-5.626,539.944,0.263,57.207,25.068,310.602,901.373,927.458,26.084999999999923
2025-08-16 17:00:00,-0.923,361.159,9.268,66.014,24.812,356.684,1002.427,817.0140000000001,-185.4129999999999
2025-08-16 18:00:00,-5.528,236.328,16.378,59.205,25.058,396.565,1063.679,728.006,-335.6730000000001
2025-08-16 19:00:00,-1.956,96.928,29.746,65.697,24.833,518.217,1095.488,733.4649999999999,-362.02300000000014
2025-08-16 20:00:00,-0.239,11.196,32.229,63.098,225.79,520.231,1158.244,852.305,-305.93899999999996
2025-08-16 21:00:00,-0.958,0.018,32.3,62.663,250.923,579.931,1189.26,924.8770000000001,-264.3829999999999
2025-08-16 22:00:00,-0.703,0.0,32.642,63.127,269.409,550.244,1123.092,914.719,-208.37300000000005
2025-08-16 23:00:00,-9.486,0.0,32.909,63.377,269.7,567.154,1019.888,923.654,-96.23400000000004
2025-08-17 00:00:00,2.81,0.0,35.691,65.859,47.365,641.258,943.866,792.9830000000001,-150.88299999999992
2025-08-17 01:00:00,-6.244,0.0,33.64,65.825,26.532,777.809,896.615,897.562,0.9470000000000027
2025-08-17 02:00:00,3.901,0.0,36.004,65.79,226.944,674.481,884.516,1007.12,122.60400000000004
2025-08-17 03:00:00,-22.012,0.0,31.307,65.581,25.827,811.372,857.722,912.0749999999999,54.35299999999995
2025-08-17 04:00:00,11.766,0.0,44.018,65.09,24.774,677.797,849.285,823.445,-25.839999999999918
2025-08-17 05:00:00,4.966,10.637,36.225,51.265,27.073,618.761,866.83,748.9269999999999,-117.90300000000013
2025-08-17 06:00:00,1.029,56.019,32.955,49.646,227.566,669.818,931.188,1037.033,105.84499999999991
2025-08-17 07:00:00,-1.782,159.911,28.093,53.387,226.884,649.451,977.237,1115.944,138.707
2025-08-17 08:00:00,-3.934,342.829,26.146,54.665,237.361,486.438,1040.104,1143.505,103.40100000000007
2025-08-17 09:00:00,1.118,505.342,30.805,53.089,25.094,533.218,1123.196,1148.6660000000002,25.470000000000255
2025-08-17 10:00:00,-8.644,563.578,40.248,51.525,118.012,410.455,1178.169,1175.174,-2.9950000000001182
2025-08-17 11:00:00,10.644,534.42,43.727,54.27,34.225,470.545,1109.133,1147.831,38.697999999999865
2025-08-17 12:00:00,-3.662,533.053,16.492,64.912,25.881,486.058,954.176,1122.734,168.55799999999988
2025-08-17 13:00:00,5.522,497.13,20.99,54.047,25.305,431.516,913.723,1034.51,120.78700000000003
2025-08-17 14:00:00,-1.142,452.154,13.231,51.649,25.366,448.872,888.535,990.1300000000001,101.59500000000014
2025-08-17 15:00:00,-4.219,384.336,24.722,57.812,25.802,407.831,914.283,896.2840000000001,-17.99899999999991
2025-08-17 16:00:00,5.919,307.866,25.353,61.087,25.308,388.825,830.184,814.358,-15.826000000000022
2025-08-17 17:00:00,1.731,235.234,29.464,59.37,25.818,505.989,897.098,857.606,-39.49199999999996
2025-08-17 18:00:00,-9.137,151.946,31.202,68.777,26.938,752.037,1062.879,1021.763,-41.11599999999987
2025-08-17 19:00:00,-9.081,53.306,34.2,67.61,220.824,682.512,1158.877,1049.371,-109.50599999999986
2025-08-17 20:00:00,-0.362,4.45,35.904,73.421,251.738,568.245,1206.179,933.396,-272.78300000000013
2025-08-17 21:00:00,-0.588,0.003,39.167,80.929,238.813,539.113,1217.319,897.437,-319.88199999999995
2025-08-17 22:00:00,-0.263,0.0,43.957,80.813,231.06,491.37,1129.219,846.937,-282.28200000000004
2025-08-17 23:00:00,-0.329,0.0,43.865,72.114,210.099,503.127,1023.317,828.876,-194.44100000000003
2025-08-18 00:00:00,-0.389,0.0,43.919,65.099,146.407,477.281,947.316,732.317,-214.99900000000002
2025-08-18 01:00:00,-0.257,0.0,43.045,65.209,24.808,387.453,901.81,520.258,-381.5519999999999
2025-08-18 02:00:00,-0.352,0.0,43.183,66.494,25.551,328.232,891.931,463.10800000000006,-428.823
2025-08-18 03:00:00,-0.428,0.0,43.012,66.555,32.128,306.088,887.843,447.355,-440.48799999999994
2025-08-18 04:00:00,-0.464,0.0,43.087,65.975,50.936,230.362,912.762,389.89599999999996,-522.866
2025-08-18 05:00:00,-0.31,9.901,43.391,66.134,44.018,184.363,986.575,347.497,-639.078
2025-08-18 06:00:00,6.783,60.75,52.16,72.526,38.281,150.907,1169.949,381.40700000000004,-788.542
2025-08-18 07:00:00,6.692,182.917,57.954,95.973,224.86,124.629,1354.667,693.025,-661.6419999999999
2025-08-18 08:00:00,-7.734,352.2,44.381,106.143,345.953,76.698,1527.304,917.641,-609.6630000000001
2025-08-18 09:00:00,-42.447,537.003,44.734,100.641,638.108,71.728,1603.146,1349.767,-253.3789999999999
2025-08-18 10:00:00,-1.494,689.235,41.037,96.329,359.05,95.079,1524.117,1279.2359999999999,-244.88100000000009
2025-08-18 11:00:00,-2.85,768.235,28.294,91.004,76.112,110.43,1356.825,1071.225,-285.60000000000014
2025-08-18 12:00:00,-0.429,750.222,22.752,86.502,25.744,101.347,1183.727,986.1379999999999,-197.58900000000017
2025-08-18 13:00:00,14.789,726.84,28.842,89.628,24.805,102.846,1172.659,987.75,-184.9090000000001
2025-08-18 14:00:00,-2.697,716.342,15.086,94.425,25.251,97.753,1093.253,946.16,-147.09299999999996
2025-08-18 15:00:00,9.412,602.556,15.081,93.001,24.922,116.675,1099.434,861.647,-237.78699999999992
2025-08-18 16:00:00,1.068,466.718,12.73,89.016,24.984,147.025,1171.172,741.541,-429.631
2025-08-18 17:00:00,-0.983,326.326,19.588,85.505,25.218,168.101,1231.368,623.7550000000001,-607.6129999999998
2025-08-18 18:00:00,-0.368,192.332,33.958,80.786,25.49,227.128,1299.314,559.326,-739.988
2025-08-18 19:00:00,-0.044,67.831,44.495,93.41,36.333,255.581,1358.369,497.606,-860.7629999999999
2025-08-18 20:00:00,0.085,3.515,46.445,91.72,230.882,335.474,1378.672,708.121,-670.551
2025-08-18 21:00:00,-2.667,0.006,46.244,90.83,231.904,405.375,1375.949,771.692,-604.2570000000001
2025-08-18 22:00:00,-0.56,0.0,46.967,87.773,129.636,442.473,1249.921,706.289,-543.6320000000001
2025-08-18 23:00:00,-8.643,0.0,46.716,80.996,188.649,411.715,1116.973,719.433,-397.53999999999996
2025-08-19 00:00:00,-1.1,0.0,45.494,70.118,26.316,339.203,1038.167,480.03099999999995,-558.136
